"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"84","Machaerium salzmannii Benth.","28","24.85","1.660321","0.313771","0.111007","Machaerium salzmannii Benth.","28","1728.571429","676.66784","127.878202","19373.075907","Machaerium salzmannii Benth.","27","1404.62963","133.699764","25.730532","878.134539","Machaerium salzmannii Benth.","27","12156.62963","5457.731229","1050.340865","942340.631605"
"85","Machaerium seemannii Benth. ex Seem.","37","24.140541","2.532506","0.416341","0.084005","Machaerium seemannii Benth. ex Seem.","37","2650.216216","1043.249015","171.509082","14660.706092","Machaerium seemannii Benth. ex Seem.","36","1693.305556","122.229952","20.371659","658.600905","Machaerium seemannii Benth. ex Seem.","36","15207.722222","6007.940154","1001.323359","706755.473704"
"86","Machaerium sericiflorum Vogel","5","21.46","1.078425","0.482286","0.621638","Machaerium sericiflorum Vogel","5","1022","417.873785","186.878838","108489.225079","Machaerium sericiflorum Vogel","5","1414","118.945366","53.193985","4741.926513","Machaerium sericiflorum Vogel","5","7689.6","3197.15081","1429.809309","5088639.410668"
"87","Machaerium striatum I.M.Johnst.","2","25.3","2.404163","1.7","1.554095","Machaerium striatum I.M.Johnst.","2","1648","547.300649","387","271223.062696","Machaerium striatum I.M.Johnst.","2","1735","74.953319","53","11854.816282","Machaerium striatum I.M.Johnst.","2","8212","3149.453603","2227","12721598.52667"
"88","Machaerium subrhombiforme Rudd","2","24.3","1.414214","1","1.554095","Machaerium subrhombiforme Rudd","2","1912.5","161.927453","114.5","271223.062696","Machaerium subrhombiforme Rudd","2","1492","72.124892","51","11854.816282","Machaerium subrhombiforme Rudd","2","12954","1265.721138","895","12721598.52667"
"89","Machaerium ternatum Kuhlm. & Hoehne","6","23.15","1.712016","0.698928","0.518032","Machaerium ternatum Kuhlm. & Hoehne","6","1418.166667","132.24132","53.987293","90407.687565","Machaerium ternatum Kuhlm. & Hoehne","6","1331.833333","77.380661","31.590523","3951.605427","Machaerium ternatum Kuhlm. & Hoehne","6","10213.333333","1522.725145","621.649937","4240532.842223"
"90","Machaerium tortipes Hoehne","3","24.833333","0.351188","0.202758","1.036064","Machaerium tortipes Hoehne","3","1564.333333","183.712638","106.066541","180815.375131","Machaerium tortipes Hoehne","3","1237.666667","14.977761","8.647414","7903.210855","Machaerium tortipes Hoehne","3","14789","766.569632","442.579183","8481065.684447"
"91","Machaerium tovarense Pittier","5","23.34","3.153252","1.410177","0.621638","Machaerium tovarense Pittier","5","1950.4","820.903344","367.119136","108489.225079","Machaerium tovarense Pittier","5","1649.8","144.233145","64.503023","4741.926513","Machaerium tovarense Pittier","5","9742.6","4095.954138","1831.766377","5088639.410668"
"92","Machaerium trifoliolatum Ducke","11","25.354545","1.090288","0.328734","0.282563","Machaerium trifoliolatum Ducke","11","2406.181818","783.150665","236.12881","49313.284127","Machaerium trifoliolatum Ducke","11","1517.636364","103.660284","31.254752","2155.421142","Machaerium trifoliolatum Ducke","11","15756.636364","2314.889426","697.965423","2313017.91394"
"93","Securidaca acuminata A.St.-Hil.","3","23.566667","2.122106","1.225198","1.036064","Securidaca acuminata A.St.-Hil.","3","1549.666667","168.882602","97.504416","180815.375131","Securidaca acuminata A.St.-Hil.","3","1430.666667","125.516267","72.466851","7903.210855","Securidaca acuminata A.St.-Hil.","3","9098.666667","1354.650262","782.107693","8481065.684447"
"94","Securidaca amazonica Chodat","1","26.8",NA,NA,"3.108191","Securidaca amazonica Chodat","1","2906",NA,NA,"542446.125393","Securidaca amazonica Chodat","1","1524",NA,NA,"23709.632564","Securidaca amazonica Chodat","1","18336",NA,NA,"25443197.05334"
"95","Securidaca bialata Benth.","34","26.091176","0.959598","0.16457","0.091417","Securidaca bialata Benth.","34","2126.088235","323.358453","55.455517","15954.297806","Securidaca bialata Benth.","34","1463.029412","67.023056","11.494359","697.342134","Securidaca bialata Benth.","34","14358.441176","2290.473223","392.812917","748329.325098"
"96","Securidaca cacumina Wurdack","1","21.3",NA,NA,"3.108191","Securidaca cacumina Wurdack","1","4395",NA,NA,"542446.125393","Securidaca cacumina Wurdack","1","1446",NA,NA,"23709.632564","Securidaca cacumina Wurdack","1","21423",NA,NA,"25443197.05334"
"97","Securidaca coriacea Bonpl. ex Steud.","23","25.3","1.431782","0.298547","0.135139","Securidaca coriacea Bonpl. ex Steud.","23","1893.173913","733.092866","152.860429","23584.614148","Securidaca coriacea Bonpl. ex Steud.","23","1489.956522","199.025462","41.499678","1030.85359","Securidaca coriacea Bonpl. ex Steud.","23","13573.956522","5934.721212","1237.474916","1106225.958841"
"98","Securidaca divaricata Nees & Mart.","38","25.123684","0.850575","0.137981","0.081794","Securidaca divaricata Nees & Mart.","38","2246.052632","565.40423","91.720678","14274.898037","Securidaca divaricata Nees & Mart.","38","1371.473684","158.493369","25.71102","623.937699","Securidaca divaricata Nees & Mart.","38","16593.578947","5308.209448","861.10528","669557.817193"
"99","Securidaca elliptica Turcz.","8","24.5875","1.658259","0.586283","0.388524","Securidaca elliptica Turcz.","8","1398.5","246.356304","87.100107","67805.765674","Securidaca elliptica Turcz.","8","1790.25","110.480444","39.060736","2963.704071","Securidaca elliptica Turcz.","8","8302.5","1792.773749","633.841238","3180399.631668"
"100","Securidaca falcata Chodat","4","24.45","1.396424","0.698212","0.777048","Securidaca falcata Chodat","4","1264.25","268.780425","134.390212","135611.531348","Securidaca falcata Chodat","4","1649.25","65.662648","32.831324","5927.408141","Securidaca falcata Chodat","4","7480.75","1471.063646","735.531823","6360799.263335"
"101","Securidaca froesii Wurdack","2","25.35","0.494975","0.35","1.554095","Securidaca froesii Wurdack","2","2517.5","57.275649","40.5","271223.062696","Securidaca froesii Wurdack","2","1309","87.681241","62","11854.816282","Securidaca froesii Wurdack","2","19664.5","3434.417636","2428.5","12721598.52667"
"102","Securidaca fruticans Wurdack","1","24.7",NA,NA,"3.108191","Securidaca fruticans Wurdack","1","3182",NA,NA,"542446.125393","Securidaca fruticans Wurdack","1","1384",NA,NA,"23709.632564","Securidaca fruticans Wurdack","1","22426",NA,NA,"25443197.05334"
"103","Securidaca goudotiana Planch. & Triana","1","21.9",NA,NA,"3.108191","Securidaca goudotiana Planch. & Triana","1","1466",NA,NA,"542446.125393","Securidaca goudotiana Planch. & Triana","1","1564",NA,NA,"23709.632564","Securidaca goudotiana Planch. & Triana","1","15683",NA,NA,"25443197.05334"
"104","Securidaca lanceolata A.St.-Hil.","25","23.352","2.087886","0.417577","0.124328","Securidaca lanceolata A.St.-Hil.","25","1314.92","396.075426","79.215085","21697.845016","Securidaca lanceolata A.St.-Hil.","25","1451.72","147.718629","29.543726","948.385303","Securidaca lanceolata A.St.-Hil.","25","8875","2492.00316","498.400632","1017727.882134"
"105","Securidaca lateralis A.W.Benn.","6","25.916667","0.832867","0.340017","0.518032","Securidaca lateralis A.W.Benn.","6","1809","176.679371","72.129051","90407.687565","Securidaca lateralis A.W.Benn.","6","1496","102.225242","41.73328","3951.605427","Securidaca lateralis A.W.Benn.","6","12062.166667","1356.614671","553.83562","4240532.842223"
"106","Securidaca leiocarpa Blake","3","19.3","6.022458","3.477068","1.036064","Securidaca leiocarpa Blake","3","1657.666667","588.47798","339.75792","180815.375131","Securidaca leiocarpa Blake","3","1201","44.237993","25.540817","7903.210855","Securidaca leiocarpa Blake","3","14631.666667","3936.806362","2272.916213","8481065.684447"
"107","Securidaca longifolia Poepp. & Endl.","38","25.4","0.707489","0.11477","0.081794","Securidaca longifolia Poepp. & Endl.","38","2666.868421","472.558658","76.659137","14274.898037","Securidaca longifolia Poepp. & Endl.","38","1316.5","87.491698","14.193028","623.937699","Securidaca longifolia Poepp. & Endl.","38","20322.605263","3429.910207","556.404908","669557.817193"
"108","Securidaca macrocarpa A.W.Benn.","4","20.875","2.582473","1.291236","0.777048","Securidaca macrocarpa A.W.Benn.","4","1518.25","126.201889","63.100944","135611.531348","Securidaca macrocarpa A.W.Benn.","4","1327.25","68.95107","34.475535","5927.408141","Securidaca macrocarpa A.W.Benn.","4","10851.75","2150.588815","1075.294408","6360799.263335"
"109","Securidaca maguirei Wurdack","4","23.425","1.759498","0.879749","0.777048","Securidaca maguirei Wurdack","4","2216.25","272.345828","136.172914","135611.531348","Securidaca maguirei Wurdack","4","1516.5","42.680987","21.340494","5927.408141","Securidaca maguirei Wurdack","4","17705.5","646.761419","323.38071","6360799.263335"
"110","Securidaca marginata Benth.","17","24.405882","2.074087","0.50304","0.182835","Securidaca marginata Benth.","17","2168.764706","845.098332","204.966452","31908.595611","Securidaca marginata Benth.","17","1616.352941","77.989535","18.915241","1394.684268","Securidaca marginata Benth.","17","12631.764706","1833.580736","444.70865","1496658.650196"
"111","Securidaca ovalifolia A.St.-Hil.","18","24.788889","1.052665","0.248116","0.172677","Securidaca ovalifolia A.St.-Hil.","18","1334.944444","229.207451","54.024714","30135.895855","Securidaca ovalifolia A.St.-Hil.","18","1613.055556","137.001706","32.291612","1317.201809","Securidaca ovalifolia A.St.-Hil.","18","8407.555556","1719.78221","405.356554","1413510.947408"
"112","Securidaca paniculata Rich.","81","25.104938","1.254183","0.139354","0.038373","Securidaca paniculata Rich.","81","2368.271605","592.268478","65.807609","6696.865746","Securidaca paniculata Rich.","81","1467.148148","176.725077","19.63612","292.711513","Securidaca paniculata Rich.","81","16604.17284","4737.0319","526.336878","314113.543868"
"113","Securidaca pendula Bonpl. ex Steud.","8","26.1625","0.772635","0.273168","0.388524","Securidaca pendula Bonpl. ex Steud.","8","2314.75","462.053723","163.36066","67805.765674","Securidaca pendula Bonpl. ex Steud.","8","1695.25","77.829025","27.516716","2963.704071","Securidaca pendula Bonpl. ex Steud.","8","12894.75","2222.116864","785.636952","3180399.631668"
"114","Securidaca planchoniana Killip & Dugand","11","23.554545","2.097791","0.632508","0.282563","Securidaca planchoniana Killip & Dugand","11","1713.727273","903.893367","272.534104","49313.284127","Securidaca planchoniana Killip & Dugand","11","1591","135.871999","40.966949","2155.421142","Securidaca planchoniana Killip & Dugand","11","11090","4956.54773","1494.455371","2313017.91394"
"115","Securidaca prancei Wurdack","12","25.15","0.693476","0.200189","0.259016","Securidaca prancei Wurdack","12","2311.416667","610.997911","176.379904","45203.843783","Securidaca prancei Wurdack","12","1343.583333","103.07143","29.754159","1975.802714","Securidaca prancei Wurdack","12","17583.083333","4377.774018","1263.754504","2120266.421112"
"116","Securidaca purpurea Linden & Planch.","2","14.85","1.343503","0.95","1.554095","Securidaca purpurea Linden & Planch.","2","1950.5","194.454365","137.5","271223.062696","Securidaca purpurea Linden & Planch.","2","1253","226.27417","160","11854.816282","Securidaca purpurea Linden & Planch.","2","15703.5","289.206674","204.5","12721598.52667"
"117","Securidaca pyramidalis Sprague","2","22.75","0.494975","0.35","1.554095","Securidaca pyramidalis Sprague","2","2068.5","215.667568","152.5","271223.062696","Securidaca pyramidalis Sprague","2","1514","24.041631","17","11854.816282","Securidaca pyramidalis Sprague","2","12867","1388.757718","982","12721598.52667"
"118","Securidaca retusa Benth.","20","24.715","1.299099","0.290487","0.15541","Securidaca retusa Benth.","20","2994.7","680.70622","152.210538","27122.30627","Securidaca retusa Benth.","21","1354.952381","126.589682","27.624133","1129.030122","Securidaca retusa Benth.","21","20328.809524","3695.118437","806.340949","1211580.812064"
"119","Securidaca rivinifolia A.St.-Hil.","58","24.439655","1.34555","0.176679","0.053589","Securidaca rivinifolia A.St.-Hil.","58","2037.362069","672.658921","88.324443","9352.519403","Securidaca rivinifolia A.St.-Hil.","58","1413.37931","143.439556","18.834536","408.786768","Securidaca rivinifolia A.St.-Hil.","58","14731.896552","5260.21474","690.700034","438675.811264"
"120","Securidaca savannarum Wurdack","1","24.9",NA,NA,"3.108191","Securidaca savannarum Wurdack","1","3013",NA,NA,"542446.125393","Securidaca savannarum Wurdack","1","1498",NA,NA,"23709.632564","Securidaca savannarum Wurdack","1","21719",NA,NA,"25443197.05334"
"121","Securidaca scandens Jacq.","14","25.878571","1.406129","0.375804","0.222014","Securidaca scandens Jacq.","14","1332.5","514.571928","137.525133","38746.151814","Securidaca scandens Jacq.","14","1816.785714","151.87352","40.589906","1693.545183","Securidaca scandens Jacq.","14","7771.642857","3315.076345","885.991421","1817371.218096"
"122","Securidaca schlimii Planch. & Linden ex Triana & Planch.","2","22.6","3.11127","2.2","1.554095","Securidaca schlimii Planch. & Linden ex Triana & Planch.","2","1502.5","283.549819","200.5","271223.062696","Securidaca schlimii Planch. & Linden ex Triana & Planch.","2","1582","246.07316","174","11854.816282","Securidaca schlimii Planch. & Linden ex Triana & Planch.","2","11251","3590.688235","2539","12721598.52667"
"123","Securidaca speciosa Wurdack","1","19.5",NA,NA,"3.108191","Securidaca speciosa Wurdack","1","2236",NA,NA,"542446.125393","Securidaca speciosa Wurdack","1","1492",NA,NA,"23709.632564","Securidaca speciosa Wurdack","1","13357",NA,NA,"25443197.05334"
"124","Securidaca spinifex Sandwith","7","24.9","1.620699","0.612567","0.444027","Securidaca spinifex Sandwith","7","2716.571429","389.781074","147.323398","77492.303628","Securidaca spinifex Sandwith","7","1559.142857","45.414493","17.165065","3387.090366","Securidaca spinifex Sandwith","7","15840.714286","3124.422705","1180.920781","3634742.436191"
"125","Securidaca sylvestris Schltdl.","36","23.430556","3.424852","0.570809","0.086339","Securidaca sylvestris Schltdl.","36","1474.138889","610.420939","101.736823","15067.947928","Securidaca sylvestris Schltdl.","36","1810.333333","167.282481","27.880414","658.600905","Securidaca sylvestris Schltdl.","36","8470.888889","3577.817937","596.302989","706755.473704"
"126","Securidaca tenuifolia Chodat","12","24.425","2.517981","0.726879","0.259016","Securidaca tenuifolia Chodat","12","1793.333333","516.294196","149.041297","45203.843783","Securidaca tenuifolia Chodat","12","1677.583333","134.734391","38.894468","1975.802714","Securidaca tenuifolia Chodat","12","12376.25","4454.161346","1285.805626","2120266.421112"
"127","Securidaca tomentosa A.St.-Hil.","9","21.511111","1.288841","0.429614","0.345355","Securidaca tomentosa A.St.-Hil.","9","885.333333","133.803027","44.601009","60271.79171","Securidaca tomentosa A.St.-Hil.","9","1521.333333","72.667049","24.22235","2634.403618","Securidaca tomentosa A.St.-Hil.","9","5770.444444","463.395919","154.465306","2827021.894816"
"128","Securidaca trianae Killip & Dugand","8","18.9","4.008919","1.417367","0.388524","Securidaca trianae Killip & Dugand","8","2204.75","1295.717755","458.105406","67805.765674","Securidaca trianae Killip & Dugand","8","1324.125","212.546087","75.14639","2963.704071","Securidaca trianae Killip & Dugand","8","14849.5","8467.706082","2993.786196","3180399.631668"
"129","Securidaca uniflora Oort","12","24.933333","1.092398","0.315348","0.259016","Securidaca uniflora Oort","12","2615.916667","777.664739","224.492473","45203.843783","Securidaca uniflora Oort","12","1438.333333","151.360697","43.69407","1975.802714","Securidaca uniflora Oort","12","18058.25","5572.364426","1608.603051","2120266.421112"
"130","Securidaca warmingiana Chodat","18","24.922222","0.824304","0.19429","0.172677","Securidaca warmingiana Chodat","18","2648","440.64071","103.860011","30135.895855","Securidaca warmingiana Chodat","18","1381.388889","151.372598","35.678864","1317.201809","Securidaca warmingiana Chodat","18","19443.111111","4427.133927","1043.485474","1413510.947408"
"131","Malanea obovata Hochr.","10","24","1.951068","0.616982","0.310819","Malanea obovata Hochr.","10","2295.9","592.706682","187.43031","54244.612539","Malanea obovata Hochr.","10","1590.9","106.051822","33.536531","2370.963256","Malanea obovata Hochr.","10","12777.4","1706.452539","539.627674","2544319.705334"
"132","Omphalea brasiliensis Müll.Arg.","2","22.3","1.555635","1.1","1.554095","Omphalea brasiliensis Müll.Arg.","2","1576.5","113.844192","80.5","271223.062696","Omphalea brasiliensis Müll.Arg.","2","1351.5","67.175144","47.5","11854.816282","Omphalea brasiliensis Müll.Arg.","2","9472","412.95036","292","12721598.52667"
"133","Omphalea diandra L.","117","25.005128","1.44895","0.133955","0.026566","Omphalea diandra L.","117","2445.102564","900.857411","83.284297","4636.29167","Omphalea diandra L.","116","1461.025862","200.392852","18.606009","204.393384","Omphalea diandra L.","116","17078.887931","6310.543322","585.919238","219337.905632"
"134","Lophostoma ovatum Meisn.","1","26.5",NA,NA,"3.108191","Lophostoma ovatum Meisn.","1","2240",NA,NA,"542446.125393","Lophostoma ovatum Meisn.","1","1324",NA,NA,"23709.632564","Lophostoma ovatum Meisn.","1","18253",NA,NA,"25443197.05334"
"135","Connarus blanchetii Planch.","14","25.214286","1.251373","0.334444","0.222014","Connarus blanchetii Planch.","14","1556.142857","414.197808","110.699021","38746.151814","Connarus blanchetii Planch.","13","1539.692308","79.478912","22.043484","1823.81789","Connarus blanchetii Planch.","13","10521.384615","3031.912585","840.901253","1957169.004103"
"136","Connarus cuneifolius Baker","2","25.05","0.070711","0.05","1.554095","Connarus cuneifolius Baker","2","1328","417.193001","295","271223.062696","Connarus cuneifolius Baker","2","1448","7.071068","5","11854.816282","Connarus cuneifolius Baker","2","10208","3114.098264","2202","12721598.52667"
"137","Connarus detersus Planch.","11","24.027273","2.759018","0.831875","0.282563","Connarus detersus Planch.","11","1148.818182","347.162158","104.673329","49313.284127","Connarus detersus Planch.","11","1571.181818","187.220628","56.449143","2155.421142","Connarus detersus Planch.","11","7211.545455","2062.055691","621.733184","2313017.91394"
"138","Connarus favosus Planch.","12","26.225","0.561046","0.16196","0.259016","Connarus favosus Planch.","12","2001.333333","334.074388","96.438969","45203.843783","Connarus favosus Planch.","12","1452.25","93.818127","27.08296","1975.802714","Connarus favosus Planch.","12","14302.75","2968.510313","856.935114","2120266.421112"
"139","Connarus guggenheimii Forero","5","24.36","2.667958","1.193147","0.621638","Connarus guggenheimii Forero","5","2629","511.703527","228.840774","108489.225079","Connarus guggenheimii Forero","5","1517.8","116.158082","51.947473","4741.926513","Connarus guggenheimii Forero","5","17188.4","2265.424199","1013.128501","5088639.410668"
"140","Connarus jaramilloi Forero","2","23.35","1.343503","0.95","1.554095","Connarus jaramilloi Forero","2","3259","922.067243","652","271223.062696","Connarus jaramilloi Forero","2","1297","158.391919","112","11854.816282","Connarus jaramilloi Forero","2","23136","7963.43657","5631","12721598.52667"
"141","Connarus lentiginosus Brandegee","12","25","0.977008","0.282038","0.259016","Connarus lentiginosus Brandegee","12","2602.666667","950.16595","274.289284","45203.843783","Connarus lentiginosus Brandegee","12","1719.416667","96.115894","27.746269","1975.802714","Connarus lentiginosus Brandegee","12","16082.25","4694.34362","1355.140276","2120266.421112"
"142","Connarus marginatus Planch.","2","25.65","1.909188","1.35","1.554095","Connarus marginatus Planch.","2","1883","961.665222","680","271223.062696","Connarus marginatus Planch.","2","1532.5","136.471609","96.5","11854.816282","Connarus marginatus Planch.","2","12261","5645.540541","3992","12721598.52667"
"143","Connarus nervatus Cuatrec.","9","23.766667","2.856134","0.952045","0.345355","Connarus nervatus Cuatrec.","9","2887.666667","1983.762019","661.254006","60271.79171","Connarus nervatus Cuatrec.","9","1293","210.176117","70.058706","2634.403618","Connarus nervatus Cuatrec.","9","22119.666667","15061.383544","5020.461181","2827021.894816"
"144","Connarus popenoei Standl.","1","25.4",NA,NA,"3.108191","Connarus popenoei Standl.","1","2029",NA,NA,"542446.125393","Connarus popenoei Standl.","1","1823",NA,NA,"23709.632564","Connarus popenoei Standl.","1","8467",NA,NA,"25443197.05334"
"145","Connarus portosegurensis Forero","2","24.2","0.848528","0.6","1.554095","Connarus portosegurensis Forero","2","1557","199.404112","141","271223.062696","Connarus portosegurensis Forero","2","1406.5","20.506097","14.5","11854.816282","Connarus portosegurensis Forero","2","11065","291.327994","206","12721598.52667"
"146","Connarus punctatus Planch.","72","25.075","1.71569","0.202196","0.043169","Connarus punctatus Planch.","72","2313.5","659.76464","77.754008","7533.973964","Connarus punctatus Planch.","72","1424","165.591301","19.515122","329.300452","Connarus punctatus Planch.","72","16697.527778","5177.729096","610.201226","353377.736852"
"147","Connarus rigidus Forero","21","24.885714","1.460919","0.318799","0.148009","Connarus rigidus Forero","21","2597","554.484716","120.998485","25830.767876","Connarus rigidus Forero","21","1388.190476","102.928431","22.460825","1129.030122","Connarus rigidus Forero","21","19408.904762","4232.212742","923.544536","1211580.812064"
"148","Connarus schultesii Standl.","4","24.35","0.929157","0.464578","0.777048","Connarus schultesii Standl.","4","2235.5","694.585008","347.292504","135611.531348","Connarus schultesii Standl.","4","1668.25","54.792791","27.396396","5927.408141","Connarus schultesii Standl.","4","11674","3487.446057","1743.723028","6360799.263335"
"149","Connarus silvanensis Cuatrec.","4","24.975","2.120338","1.060169","0.777048","Connarus silvanensis Cuatrec.","4","3795.5","1900.874273","950.437136","135611.531348","Connarus silvanensis Cuatrec.","4","1547.25","102.617006","51.308503","5927.408141","Connarus silvanensis Cuatrec.","4","24986.75","9537.081677","4768.540838","6360799.263335"
"150","Connarus steyermarkii Prance","4","23.325","2.753634","1.376817","0.777048","Connarus steyermarkii Prance","4","1084.75","231.547511","115.773755","135611.531348","Connarus steyermarkii Prance","4","1744.75","197.530377","98.765188","5927.408141","Connarus steyermarkii Prance","4","5496","1290.054004","645.027002","6360799.263335"
"151","Connarus turczaninowii Triana & Planch.","5","25","2.411431","1.078425","0.621638","Connarus turczaninowii Triana & Planch.","5","2292.2","608.275184","272.028932","108489.225079","Connarus turczaninowii Triana & Planch.","5","1679.6","85.593808","38.278715","4741.926513","Connarus turczaninowii Triana & Planch.","5","13798.6","2881.637174","1288.707322","5088639.410668"
"152","Connarus williamsii Britton","2","23.75","3.464823","2.45","1.554095","Connarus williamsii Britton","2","3137","787.716954","557","271223.062696","Connarus williamsii Britton","2","1610","113.137085","80","11854.816282","Connarus williamsii Britton","2","14287","374.766594","265","12721598.52667"
"153","Connarus wurdackii Prance","4","24.9","0.432049","0.216025","0.777048","Connarus wurdackii Prance","4","2932.5","345.547392","172.773696","135611.531348","Connarus wurdackii Prance","4","1178","16.573071","8.286535","5927.408141","Connarus wurdackii Prance","4","24215","2922.021332","1461.010666","6360799.263335"
"154","Rourea accrescens Forero","10","25.29","0.542525","0.171561","0.310819","Rourea accrescens Forero","10","2473.6","442.21292","139.840004","54244.612539","Rourea accrescens Forero","10","1232.7","72.877447","23.045872","2370.963256","Rourea accrescens Forero","10","19978.8","3461.699127","1094.685382","2544319.705334"
"155","Rourea adenophora S.F.Blake","8","25.575","1.186532","0.419502","0.388524","Rourea adenophora S.F.Blake","8","3210.375","1158.240653","409.49991","67805.765674","Rourea adenophora S.F.Blake","7","1689","89.574922","33.856138","3387.090366","Rourea adenophora S.F.Blake","7","16692.428571","4138.225419","1564.10219","3634742.436191"
"156","Rourea antioquensis Cuatrec.","2","26.35","0.494975","0.35","1.554095","Rourea antioquensis Cuatrec.","2","2707.5","30.405592","21.5","271223.062696","Rourea antioquensis Cuatrec.","2","1614","43.84062","31","11854.816282","Rourea antioquensis Cuatrec.","2","19570.5","2994.597218","2117.5","12721598.52667"
"157","Rourea camptoneura Radlk.","45","25.084444","0.506304","0.075475","0.069071","Rourea camptoneura Radlk.","45","2725.755556","751.831949","112.07649","12054.358342","Rourea camptoneura Radlk.","45","1248.866667","77.097223","11.492975","526.880724","Rourea camptoneura Radlk.","45","21981.133333","5872.157346","875.369533","565404.378963"
"158","Rourea cuspidata Benth. ex Baker","32","25.2625","0.671421","0.118692","0.097131","Rourea cuspidata Benth. ex Baker","32","2586.90625","492.751155","87.106921","16951.441419","Rourea cuspidata Benth. ex Baker","32","1302.46875","127.930925","22.615206","740.926018","Rourea cuspidata Benth. ex Baker","32","20477.125","3903.486992","690.045531","795099.907917"
"159","Rourea doniana Baker","35","25.722857","1.471511","0.248731","0.088805","Rourea doniana Baker","35","1802.4","508.145718","85.892303","15498.460726","Rourea doniana Baker","35","1533.314286","120.947429","20.443847","677.418073","Rourea doniana Baker","35","11815.057143","3746.039076","633.196173","726948.487238"
"160","Rourea foreroi Aymard & P.E.Berry","1","23.7",NA,NA,"3.108191","Rourea foreroi Aymard & P.E.Berry","1","3735",NA,NA,"542446.125393","Rourea foreroi Aymard & P.E.Berry","1","1535",NA,NA,"23709.632564","Rourea foreroi Aymard & P.E.Berry","1","19711",NA,NA,"25443197.05334"
"161","Rourea frutescens Aubl.","18","24.961111","1.222408","0.288124","0.172677","Rourea frutescens Aubl.","18","2430.555556","618.292547","145.732951","30135.895855","Rourea frutescens Aubl.","18","1623.388889","80.815796","19.048466","1317.201809","Rourea frutescens Aubl.","18","13449.333333","3761.555248","886.607075","1413510.947408"
"162","Rourea gardneriana Planch.","12","24.85","2.086973","0.602457","0.259016","Rourea gardneriana Planch.","12","1199.833333","466.432853","134.647567","45203.843783","Rourea gardneriana Planch.","12","1546.666667","143.31804","41.372354","1975.802714","Rourea gardneriana Planch.","12","7416.333333","3250.023002","938.200828","2120266.421112"
"163","Rourea glabra Kunth","85","25.270588","1.937833","0.210187","0.036567","Rourea glabra Kunth","85","1866.082353","853.318539","92.555391","6381.719122","Rourea glabra Kunth","82","1761.121951","147.179943","16.253306","289.141861","Rourea glabra Kunth","82","10950.939024","5530.182348","610.706476","310282.890894"
"164","Rourea kappleri Lanj.","1","25.6",NA,NA,"3.108191","Rourea kappleri Lanj.","1","1906",NA,NA,"542446.125393","Rourea kappleri Lanj.","1","1707",NA,NA,"23709.632564","Rourea kappleri Lanj.","1","11975",NA,NA,"25443197.05334"
"165","Rourea krukovii Steyerm.","17","25.294118","0.815836","0.197869","0.182835","Rourea krukovii Steyerm.","17","2630.058824","618.747876","150.068403","31908.595611","Rourea krukovii Steyerm.","17","1404.411765","158.678944","38.485297","1394.684268","Rourea krukovii Steyerm.","17","18209.588235","3189.674651","773.609735","1496658.650196"
"166","Rourea ligulata Baker","12","25.558333","0.98577","0.284567","0.259016","Rourea ligulata Baker","12","2392","427.835142","123.505367","45203.843783","Rourea ligulata Baker","12","1494.5","69.282688","20.000189","1975.802714","Rourea ligulata Baker","12","14866.583333","2557.468047","738.277433","2120266.421112"
"167","Rourea omissa Forero","1","25.7",NA,NA,"3.108191","Rourea omissa Forero","1","2112",NA,NA,"542446.125393","Rourea omissa Forero","1","1303",NA,NA,"23709.632564","Rourea omissa Forero","1","16078",NA,NA,"25443197.05334"
"168","Rourea paraensis Forero","7","26.171429","0.368394","0.13924","0.444027","Rourea paraensis Forero","7","2331","241.807086","91.394488","77492.303628","Rourea paraensis Forero","7","1364.285714","93.558741","35.36188","3387.090366","Rourea paraensis Forero","7","16678.285714","2151.490701","813.187049","3634742.436191"
"169","Rourea pittieri S.F.Blake","10","24.76","2.188455","0.69205","0.310819","Rourea pittieri S.F.Blake","10","3236.4","709.950577","224.506085","54244.612539","Rourea pittieri S.F.Blake","10","1630.8","79.885752","25.262093","2370.963256","Rourea pittieri S.F.Blake","10","17353.7","3507.871499","1109.286368","2544319.705334"
"170","Rourea prancei Forero","1","27.3",NA,NA,"3.108191","Rourea prancei Forero","1","1439",NA,NA,"542446.125393","Rourea prancei Forero","1","1512",NA,NA,"23709.632564","Rourea prancei Forero","1","10889",NA,NA,"25443197.05334"
"171","Rourea psammophila Forero","7","25.528571","1.749966","0.661425","0.444027","Rourea psammophila Forero","7","1571.428571","111.316152","42.073551","77492.303628","Rourea psammophila Forero","7","1573","38.353618","14.496305","3387.090366","Rourea psammophila Forero","7","10161.714286","573.2628","216.672972","3634742.436191"
"172","Rourea revoluta Planch.","1","26.7",NA,NA,"3.108191","Rourea revoluta Planch.","1","1522",NA,NA,"542446.125393","Rourea revoluta Planch.","1","1606",NA,NA,"23709.632564","Rourea revoluta Planch.","1","10724",NA,NA,"25443197.05334"
