"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"266","Anemopaegma pachyphyllum Bureau & K.Schum.","1","20.9",NA,NA,"6.892158","Anemopaegma pachyphyllum Bureau & K.Schum.","1","1380",NA,NA,"552315.401348","Anemopaegma pachyphyllum Bureau & K.Schum.","1","1381",NA,NA,"27174.923301","Anemopaegma pachyphyllum Bureau & K.Schum.","1","9728",NA,NA,"26476544.657074"
"267","Anemopaegma paraense Bureau & K.Schum.","30","25.246667","0.89046","0.162575","0.229739","Anemopaegma paraense Bureau & K.Schum.","30","2474.833333","593.312506","108.323548","18410.513378","Anemopaegma paraense Bureau & K.Schum.","30","1299.933333","92.77185","16.937745","905.830777","Anemopaegma paraense Bureau & K.Schum.","30","19479.333333","4573.4596","834.995663","882551.488569"
"268","Anemopaegma parkeri Sprague","13","25.853846","0.695959","0.193024","0.530166","Anemopaegma parkeri Sprague","13","2114.230769","669.057316","185.563112","42485.800104","Anemopaegma parkeri Sprague","13","1516.923077","141.713009","39.304117","2090.378715","Anemopaegma parkeri Sprague","13","13690.307692","2561.197454","710.348365","2036657.281313"
"269","Anemopaegma patelliforme A.H.Gentry","11","24.881818","0.987743","0.297816","0.62656","Anemopaegma patelliforme A.H.Gentry","11","2109.818182","737.504687","222.36603","50210.491032","Anemopaegma patelliforme A.H.Gentry","11","1445.545455","249.281513","75.161204","2470.447573","Anemopaegma patelliforme A.H.Gentry","11","15866.636364","7295.364244","2199.635082","2406958.605189"
"270","Anemopaegma prostratum DC.","11","23.281818","3.097037","0.933792","0.62656","Anemopaegma prostratum DC.","11","1363.454545","424.398012","127.960815","50210.491032","Anemopaegma prostratum DC.","11","1466.090909","154.540904","46.595836","2470.447573","Anemopaegma prostratum DC.","11","9698.272727","3227.845352","973.231992","2406958.605189"
"271","Anemopaegma robustum Bureau & K.Schum.","8","25.35","1.10712","0.391426","0.86152","Anemopaegma robustum Bureau & K.Schum.","8","2440.75","660.782383","233.621852","69039.425168","Anemopaegma robustum Bureau & K.Schum.","8","1485.5","196.718799","69.550598","3396.865413","Anemopaegma robustum Bureau & K.Schum.","8","15668.125","4920.166183","1739.541436","3309568.082134"
"272","Anemopaegma santaritense A.H.Gentry","2","24.7","2.545584","1.8","3.446079","Anemopaegma santaritense A.H.Gentry","2","5390.5","2686.298662","1899.5","276157.700674","Anemopaegma santaritense A.H.Gentry","3","1476","64.58328","37.287174","9058.307767","Anemopaegma santaritense A.H.Gentry","3","34881.333333","13290.369082","7673.198167","8825514.885691"
"273","Anemopaegma setilobum A.H.Gentry","4","24.125","0.699405","0.349703","1.72304","Anemopaegma setilobum A.H.Gentry","4","1127.25","142.272918","71.136459","138078.850337","Anemopaegma setilobum A.H.Gentry","4","1338.25","24.998333","12.499166","6793.730825","Anemopaegma setilobum A.H.Gentry","4","9028.5","409.244426","204.622213","6619136.164268"
"274","Anemopaegma velutinum Mart. ex DC.","19","23.263158","1.983042","0.454941","0.362745","Anemopaegma velutinum Mart. ex DC.","19","730.473684","221.989581","50.927903","29069.23165","Anemopaegma velutinum Mart. ex DC.","19","1553.263158","147.26463","33.784823","1430.259121","Anemopaegma velutinum Mart. ex DC.","19","5085.210526","1475.851527","338.583561","1393502.350372"
"275","Bignonia binata Thunb.","186","25.303226","1.252798","0.09186","0.037055","Bignonia binata Thunb.","186","2166.580645","919.575235","67.426528","2969.437642","Bignonia binata Thunb.","184","1534.771739","212.053973","15.632826","147.689801","Bignonia binata Thunb.","184","14805.271739","7092.246126","522.847321","143894.264441"
"276","Bignonia callistegioides Cham.","6","22.166667","2.677063","1.092906","1.148693","Bignonia callistegioides Cham.","6","1611.833333","901.269198","367.941609","92052.566891","Bignonia callistegioides Cham.","6","1724","236.375972","96.500086","4529.153883","Bignonia callistegioides Cham.","6","8891","6625.113614","2704.691307","4412757.442846"
"277","Bignonia campanulata Cham.","25","23.36","2.243138","0.448628","0.275686","Bignonia campanulata Cham.","25","1414.72","636.820652","127.36413","22092.616054","Bignonia campanulata Cham.","25","1423.12","150.484861","30.096972","1086.996932","Bignonia campanulata Cham.","25","11961.76","5692.396019","1138.479204","1059061.786283"
"278","Bignonia cararensis Zuntini","1","25.4",NA,NA,"6.892158","Bignonia cararensis Zuntini","1","2613",NA,NA,"552315.401348","Bignonia cararensis Zuntini","1","1814",NA,NA,"27174.923301","Bignonia cararensis Zuntini","1","12677",NA,NA,"26476544.657074"
"279","Bignonia diversifolia Kunth","55","25.150909","2.148201","0.289663","0.125312","Bignonia diversifolia Kunth","55","1469.163636","553.18451","74.591384","10042.098206","Bignonia diversifolia Kunth","55","1835.6","119.458438","16.107772","494.089515","Bignonia diversifolia Kunth","55","8268.309091","3240.043306","436.88735","481391.721038"
"280","Bignonia longiflora Cav.","6","22.266667","2.071392","0.845642","1.148693","Bignonia longiflora Cav.","6","728","250.231093","102.156416","92052.566891","Bignonia longiflora Cav.","6","1360.5","105.570356","43.098917","4529.153883","Bignonia longiflora Cav.","6","5625.666667","1874.636783","765.317262","4412757.442846"
"281","Bignonia magnifica W.Bull","22","22.177273","4.032243","0.859677","0.31328","Bignonia magnifica W.Bull","22","1589.590909","599.038329","127.715401","25105.245516","Bignonia magnifica W.Bull","22","1618.727273","223.922857","47.740514","1235.223786","Bignonia magnifica W.Bull","22","10862.227273","4715.38796","1005.324091","1203479.302594"
"282","Bignonia microcalyx G.Mey.","7","25.071429","0.434796","0.164337","0.984594","Bignonia microcalyx G.Mey.","7","2362","495.835994","187.40839","78902.200193","Bignonia microcalyx G.Mey.","7","1618.857143","75.154127","28.40559","3882.1319","Bignonia microcalyx G.Mey.","7","13658.142857","3809.126472","1439.71448","3782363.522439"
"283","Bignonia neoheterophylla L.G.Lohmann","52","25.082692","1.684732","0.23363","0.132542","Bignonia neoheterophylla L.G.Lohmann","52","1588.134615","620.915454","86.105481","10621.450026","Bignonia neoheterophylla L.G.Lohmann","52","1808.846154","123.419639","17.115224","522.594679","Bignonia neoheterophylla L.G.Lohmann","52","9152.576923","3905.813878","541.638931","509164.320328"
"284","Bignonia neouliginosa L.G.Lohmann","6","27.033333","0.393277","0.160555","1.148693","Bignonia neouliginosa L.G.Lohmann","6","1869.333333","667.884022","272.66251","92052.566891","Bignonia neouliginosa L.G.Lohmann","6","1788","131.156395","53.544374","4529.153883","Bignonia neouliginosa L.G.Lohmann","6","11600.5","4891.540442","1996.963023","4412757.442846"
"285","Bignonia prieurei DC.","20","24.79","1.616005","0.36135","0.344608","Bignonia prieurei DC.","20","2318.05","827.453766","185.024287","27615.770067","Bignonia prieurei DC.","20","1434","171.350672","38.315175","1358.746165","Bignonia prieurei DC.","20","16359.85","6303.135605","1409.423968","1323827.232854"
"286","Cuspidaria emmonsii A.H.Gentry","5","24.34","1.662227","0.743371","1.378432","Cuspidaria emmonsii A.H.Gentry","5","1938.2","756.711768","338.411791","110463.08027","Cuspidaria emmonsii A.H.Gentry","5","1403.6","199.691762","89.304871","5434.98466","Cuspidaria emmonsii A.H.Gentry","5","14672.8","5021.007289","2245.462723","5295308.931415"
"287","Cuspidaria multiflora DC.","15","24.733333","1.880603","0.48557","0.459477","Cuspidaria multiflora DC.","15","708.8","145.959486","37.686577","36821.026757","Cuspidaria multiflora DC.","15","1705.2","114.121614","29.466074","1811.661553","Cuspidaria multiflora DC.","15","4278.466667","1023.132994","264.171803","1765102.977138"
"288","Cuspidaria octoptera A.H.Gentry","1","23.9",NA,NA,"6.892158","Cuspidaria octoptera A.H.Gentry","1","1032",NA,NA,"552315.401348","Cuspidaria octoptera A.H.Gentry","1","1726",NA,NA,"27174.923301","Cuspidaria octoptera A.H.Gentry","1","5885",NA,NA,"26476544.657074"
"289","Cuspidaria simplicifolia DC.","20","24.235","2.098439","0.469225","0.344608","Cuspidaria simplicifolia DC.","20","731.15","244.358295","54.640176","27615.770067","Cuspidaria simplicifolia DC.","20","1690.45","132.78137","29.690817","1358.746165","Cuspidaria simplicifolia DC.","20","4724.25","1720.592122","384.736095","1323827.232854"
"290","Cuspidaria subincana A.H.Gentry","9","24.733333","2.477398","0.825799","0.765795","Cuspidaria subincana A.H.Gentry","9","2287.333333","635.351281","211.78376","61368.377928","Cuspidaria subincana A.H.Gentry","9","1371","129.519304","43.173101","3019.435922","Cuspidaria subincana A.H.Gentry","9","16257.222222","3669.428388","1223.142796","2941838.29523"
"291","Digomphia laurifolia Benth.","7","19.842857","2.082352","0.787055","0.984594","Digomphia laurifolia Benth.","7","2809.714286","1140.09703","430.916173","78902.200193","Digomphia laurifolia Benth.","7","1520.857143","85.834004","32.442204","3882.1319","Digomphia laurifolia Benth.","7","14771.714286","1022.1172","386.323989","3782363.522439"
"292","Dolichandra cynanchoides Cham.","4","24.325","0.921502","0.460751","1.72304","Dolichandra cynanchoides Cham.","4","1257.75","273.651086","136.825543","138078.850337","Dolichandra cynanchoides Cham.","4","1787","182.532189","91.266094","6793.730825","Dolichandra cynanchoides Cham.","4","6104","1846.293043","923.146521","6619136.164268"
"293","Eccremocarpus scaber Ruiz & Pav.","1","25.7",NA,NA,"6.892158","Eccremocarpus scaber Ruiz & Pav.","1","1760",NA,NA,"552315.401348","Eccremocarpus scaber Ruiz & Pav.","1","1366",NA,NA,"27174.923301","Eccremocarpus scaber Ruiz & Pav.","1","13308",NA,NA,"26476544.657074"
"294","Eccremocarpus viridis Ruiz & Pav.","12","10.791667","5.772105","1.666263","0.574347","Eccremocarpus viridis Ruiz & Pav.","12","1727.916667","560.750383","161.874692","46026.283446","Eccremocarpus viridis Ruiz & Pav.","12","1102.166667","221.264068","63.873435","2264.576942","Eccremocarpus viridis Ruiz & Pav.","12","13241.166667","2142.933878","618.611726","2206378.721423"
"295","Fridericia speciosa Mart.","53","21.990566","2.04735","0.281225","0.130041","Fridericia speciosa Mart.","53","1270.641509","381.042502","52.340213","10421.045308","Fridericia speciosa Mart.","54","1438.944444","139.504435","18.984149","503.23932","Fridericia speciosa Mart.","54","8782.481481","2567.067424","349.333629","490306.382538"
"296","Lundia damazioi C.DC.","3","18.166667","2.214347","1.278454","2.297386","Lundia damazioi C.DC.","3","1464.666667","269.11212","155.371955","184105.133783","Lundia damazioi C.DC.","3","1211","51.264022","29.597297","9058.307767","Lundia damazioi C.DC.","3","12000","2188.523703","1263.544749","8825514.885691"
"297","Lundia densiflora DC.","69","24.818841","1.853397","0.223123","0.099886","Lundia densiflora DC.","69","2335.42029","732.736519","88.211111","8004.571034","Lundia densiflora DC.","69","1444.710145","160.677985","19.343356","393.839468","Lundia densiflora DC.","69","15880.869565","4371.714897","526.292627","383718.038508"
"298","Lundia erionema DC.","26","25.107692","1.274966","0.250041","0.265083","Lundia erionema DC.","26","2452.076923","686.272653","134.58914","21242.900052","Lundia erionema DC.","26","1481.269231","155.743265","30.543767","1045.189358","Lundia erionema DC.","26","16517.5","3254.640235","638.287464","1018328.640657"
"299","Lundia gardneri Sandwith","15","24.493333","2.204692","0.569249","0.459477","Lundia gardneri Sandwith","15","869.4","140.293977","36.223749","36821.026757","Lundia gardneri Sandwith","15","1669.466667","132.996169","34.339463","1811.661553","Lundia gardneri Sandwith","15","5424.6","1007.717137","260.191446","1765102.977138"
"300","Lundia helicocalyx A.H.Gentry","7","28.157143","0.472077","0.178428","0.984594","Lundia helicocalyx A.H.Gentry","7","1403.285714","212.801719","80.43149","78902.200193","Lundia helicocalyx A.H.Gentry","7","1695.142857","58.52472","22.120265","3882.1319","Lundia helicocalyx A.H.Gentry","7","8402.857143","1745.501211","659.737445","3782363.522439"
"301","Lundia laevis Kaehler","5","25.04","0.167332","0.074833","1.378432","Lundia laevis Kaehler","5","1836","74.535227","33.333167","110463.08027","Lundia laevis Kaehler","5","1298.4","40.190795","17.97387","5434.98466","Lundia laevis Kaehler","5","13780.2","826.269448","369.518931","5295308.931415"
"302","Lundia obliqua Sond.","17","21.564706","1.648462","0.399811","0.405421","Lundia obliqua Sond.","17","1502.117647","335.007441","81.251239","32489.141256","Lundia obliqua Sond.","17","1458.764706","106.373475","25.799357","1598.5249","Lundia obliqua Sond.","17","9670.235294","1488.886519","361.108022","1557443.803357"
"303","Lundia puberula Pittier","54","24.074074","2.599433","0.353738","0.127633","Lundia puberula Pittier","54","2651.962963","1020.953198","138.934133","10228.062988","Lundia puberula Pittier","53","1454.415094","211.871372","29.102771","512.734402","Lundia puberula Pittier","53","18271.433962","6231.241044","855.926784","499557.44636"
"304","Lundia virginalis DC.","36","22.111111","1.80899","0.301498","0.191449","Lundia virginalis DC.","36","1135.333333","367.354169","61.225695","15342.094482","Lundia virginalis DC.","36","1456.25","142.259597","23.709933","754.858981","Lundia virginalis DC.","36","7948.916667","2906.363593","484.393932","735459.573808"
"305","Mansoa glaziovii Bureau & K.Schum.","5","23.34","1.057355","0.472864","1.378432","Mansoa glaziovii Bureau & K.Schum.","5","1123.8","122.19329","54.646501","110463.08027","Mansoa glaziovii Bureau & K.Schum.","5","1415.2","91.387636","40.869793","5434.98466","Mansoa glaziovii Bureau & K.Schum.","5","7709","1766.165762","789.853341","5295308.931415"
"306","Mansoa hirsuta DC.","24","23.966667","2.201515","0.449382","0.287173","Mansoa hirsuta DC.","24","759.875","153.023531","31.235797","23013.141723","Mansoa hirsuta DC.","24","1692.375","150.30225","30.680318","1132.288471","Mansoa hirsuta DC.","24","4522.458333","895.958412","182.886745","1103189.360711"
"307","Mansoa onohualcoides A.H.Gentry","2","26.1","1.697056","1.2","3.446079","Mansoa onohualcoides A.H.Gentry","2","1150.5","55.861436","39.5","276157.700674","Mansoa onohualcoides A.H.Gentry","2","1601","352.139177","249","13587.46165","Mansoa onohualcoides A.H.Gentry","2","7270.5","2365.272183","1672.5","13238272.328537"
"308","Martinella iquitoensis A.Samp.","12","24.7","0.619384","0.178801","0.574347","Martinella iquitoensis A.Samp.","12","2847.25","599.212077","172.977627","46026.283446","Martinella iquitoensis A.Samp.","12","1266.166667","129.723365","37.44791","2264.576942","Martinella iquitoensis A.Samp.","12","22257.5","4062.443902","1172.72654","2206378.721423"
"309","Pleonotoma bracteata A.H.Gentry","8","26.625","0.874643","0.309233","0.86152","Pleonotoma bracteata A.H.Gentry","8","2020.625","306.287884","108.28912","69039.425168","Pleonotoma bracteata A.H.Gentry","8","1433.5","128.481238","45.424977","3396.865413","Pleonotoma bracteata A.H.Gentry","8","14079.875","2603.834943","920.594673","3309568.082134"
"310","Pleonotoma dendrotricha Sandwith","13","25.053846","1.354385","0.375639","0.530166","Pleonotoma dendrotricha Sandwith","13","2713.846154","545.789466","151.374762","42485.800104","Pleonotoma dendrotricha Sandwith","13","1411.307692","118.692449","32.919362","2090.378715","Pleonotoma dendrotricha Sandwith","13","19334.153846","3988.991118","1106.347078","2036657.281313"
"311","Pleonotoma exserta A.H.Gentry","5","24.44","0.114018","0.05099","1.378432","Pleonotoma exserta A.H.Gentry","5","3444","244.97857","109.557747","110463.08027","Pleonotoma exserta A.H.Gentry","5","1401.2","76.796484","34.344432","5434.98466","Pleonotoma exserta A.H.Gentry","5","24244.2","3496.47697","1563.672037","5295308.931415"
"312","Pleonotoma longiflora B.M.Gomes & Proença","2","26.4","0.141421","0.1","3.446079","Pleonotoma longiflora B.M.Gomes & Proença","2","2213","147.07821","104","276157.700674","Pleonotoma longiflora B.M.Gomes & Proença","2","1416.5","123.743687","87.5","13587.46165","Pleonotoma longiflora B.M.Gomes & Proença","2","17049.5","314.662518","222.5","13238272.328537"
"313","Pleonotoma orientalis Sandwith","9","24.766667","1.613227","0.537742","0.765795","Pleonotoma orientalis Sandwith","9","1491.222222","683.784831","227.928277","61368.377928","Pleonotoma orientalis Sandwith","9","1524.888889","114.169221","38.056407","3019.435922","Pleonotoma orientalis Sandwith","9","9338.111111","3972.098137","1324.032712","2941838.29523"
"314","Pleonotoma pavettiflora Sandwith","18","24.433333","1.147376","0.270439","0.382898","Pleonotoma pavettiflora Sandwith","18","1874.055556","341.036219","80.383008","30684.188964","Pleonotoma pavettiflora Sandwith","18","1448.888889","126.400805","29.792955","1509.717961","Pleonotoma pavettiflora Sandwith","18","12687.111111","2991.446451","705.09069","1470919.147615"
"315","Pleonotoma stichadenia K.Schum.","15","24.386667","1.608401","0.415287","0.459477","Pleonotoma stichadenia K.Schum.","15","1145.333333","428.02965","110.51678","36821.026757","Pleonotoma stichadenia K.Schum.","15","1531.266667","136.292473","35.190565","1811.661553","Pleonotoma stichadenia K.Schum.","15","7852.8","3085.210278","796.597868","1765102.977138"
"316","Stizophyllum inaequilaterum Bureau & K.Schum.","47","24.540426","2.023843","0.295208","0.146642","Stizophyllum inaequilaterum Bureau & K.Schum.","47","2290.765957","761.394465","111.060797","11751.391518","Stizophyllum inaequilaterum Bureau & K.Schum.","47","1506.978723","173.402584","25.293366","578.189857","Stizophyllum inaequilaterum Bureau & K.Schum.","47","15896.255319","6040.904739","881.156518","563330.737385"
"317","Tanaecium crucigerum Seem.","12","25.175","3.891745","1.12345","0.574347","Tanaecium crucigerum Seem.","12","1691.916667","605.038911","174.659689","46026.283446","Tanaecium crucigerum Seem.","12","1733.833333","243.419516","70.269162","2264.576942","Tanaecium crucigerum Seem.","12","10038","4103.425199","1184.556822","2206378.721423"
"318","Tanaecium duckei A.Samp.","8","25.15","0.526444","0.186126","0.86152","Tanaecium duckei A.Samp.","8","2481.25","470.734305","166.42971","69039.425168","Tanaecium duckei A.Samp.","8","1302.125","103.942893","36.749362","3396.865413","Tanaecium duckei A.Samp.","8","18825.5","4211.11977","1488.855673","3309568.082134"
"319","Tanaecium exitiosum Dugand","4","24.425","5.087485","2.543742","1.72304","Tanaecium exitiosum Dugand","4","2424.5","313.06815","156.534075","138078.850337","Tanaecium exitiosum Dugand","4","1539.75","151.717665","75.858832","6793.730825","Tanaecium exitiosum Dugand","4","15644","947.633896","473.816948","6619136.164268"
"320","Tanaecium jaroba Sw.","41","25.573171","1.35167","0.211095","0.168101","Tanaecium jaroba Sw.","41","1909.658537","706.053384","110.267013","13471.10735","Tanaecium jaroba Sw.","40","1570.45","285.7266","45.177342","679.373083","Tanaecium jaroba Sw.","40","13252.4","6253.108617","988.703284","661913.616427"
"321","Tynanthus croatianus A.H.Gentry","4","25.125","1.956826","0.978413","1.72304","Tynanthus croatianus A.H.Gentry","4","2549","889.466882","444.733441","138078.850337","Tynanthus croatianus A.H.Gentry","4","1685.5","89.033701","44.51685","6793.730825","Tynanthus croatianus A.H.Gentry","4","13904.25","2349.523693","1174.761846","6619136.164268"
"322","Tynanthus elegans Miers","3","24.9","0.2","0.11547","2.297386","Tynanthus elegans Miers","3","1178","207.884583","120.02222","184105.133783","Tynanthus elegans Miers","3","1539.333333","254.433357","146.897167","9058.307767","Tynanthus elegans Miers","3","7313.333333","1805.252706","1042.263136","8825514.885691"
"323","Tynanthus macranthus L.O.Williams","3","22.6","2.170253","1.252996","2.297386","Tynanthus macranthus L.O.Williams","3","2884.666667","307.768311","177.690117","184105.133783","Tynanthus macranthus L.O.Williams","3","1559.666667","107.052946","61.807047","9058.307767","Tynanthus macranthus L.O.Williams","3","21637.333333","2627.659478","1517.079907","8825514.885691"
"324","Tynanthus micranthus Corr.Mello ex K.Schum.","4","23.35","0.129099","0.06455","1.72304","Tynanthus micranthus Corr.Mello ex K.Schum.","4","1423","124.89996","62.44998","138078.850337","Tynanthus micranthus Corr.Mello ex K.Schum.","4","1604.25","75.632334","37.816167","6793.730825","Tynanthus micranthus Corr.Mello ex K.Schum.","4","7811.75","26.688012","13.344006","6619136.164268"
"325","Tynanthus pubescens A.H.Gentry","8","25.5625","0.871677","0.308184","0.86152","Tynanthus pubescens A.H.Gentry","8","2416","402.949837","142.464281","69039.425168","Tynanthus pubescens A.H.Gentry","8","1516.375","90.779069","32.095248","3396.865413","Tynanthus pubescens A.H.Gentry","8","16948.75","1674.52345","592.033443","3309568.082134"
"326","Tynanthus villosus A.H.Gentry","3","25.1","0.2","0.11547","2.297386","Tynanthus villosus A.H.Gentry","3","1584.333333","146.291946","84.461694","184105.133783","Tynanthus villosus A.H.Gentry","3","1247.666667","57.587614","33.248224","9058.307767","Tynanthus villosus A.H.Gentry","3","15319.666667","2256.977256","1303.066426","8825514.885691"
"327","Smilax aquifolium Ferrufino & Greuter","1","25.1",NA,NA,"6.892158","Smilax aquifolium Ferrufino & Greuter","1","1522",NA,NA,"552315.401348","Smilax aquifolium Ferrufino & Greuter","1","1764",NA,NA,"27174.923301","Smilax aquifolium Ferrufino & Greuter","1","7766",NA,NA,"26476544.657074"
"328","Smilax aristolochiifolia Mill.","21","22.157143","4.38504","0.956894","0.328198","Smilax aristolochiifolia Mill.","21","1743.285714","669.466141","146.089489","26300.733398","Smilax aristolochiifolia Mill.","21","1653.571429","129.133486","28.179237","1294.043967","Smilax aristolochiifolia Mill.","20","11026.25","4604.882705","1029.683076","1323827.232854"
"329","Smilax bella J.F.Macbr.","2","24.65","0.636396","0.45","3.446079","Smilax bella J.F.Macbr.","2","2090","1012.576911","716","276157.700674","Smilax bella J.F.Macbr.","2","1467","438.406204","310","13587.46165","Smilax bella J.F.Macbr.","2","15133","11736.558354","8299","13238272.328537"
"330","Smilax bona-nox L.","14","20.128571","3.452408","0.922695","0.492297","Smilax bona-nox L.","14","1475.5","639.112576","170.810021","39451.100096","Smilax bona-nox L.","14","1659.285714","137.034767","36.624082","1941.06595","Smilax bona-nox L.","14","8596.357143","4437.130476","1185.873002","1891181.76122"
"331","Smilax brasiliensis Spreng.","63","23.898413","2.145625","0.270323","0.109399","Smilax brasiliensis Spreng.","63","1386.571429","347.765573","43.814344","8766.911133","Smilax brasiliensis Spreng.","63","1543.888889","126.454647","15.931788","431.347989","Smilax brasiliensis Spreng.","63","9079.063492","2197.141456","276.813804","420262.613604"
"332","Smilax campestris Griseb.","76","22.235526","3.560476","0.408415","0.090686","Smilax campestris Griseb.","76","1325.605263","472.989615","54.25563","7267.307912","Smilax campestris Griseb.","76","1554.815789","150.480449","17.261291","357.56478","Smilax campestris Griseb.","76","8412.592105","3404.129458","390.480429","348375.587593"
"333","Smilax cissoides M.Martens & Galeotti","4","25.525","1.178629","0.589314","1.72304","Smilax cissoides M.Martens & Galeotti","4","1382.5","598.273906","299.136953","138078.850337","Smilax cissoides M.Martens & Galeotti","4","1634.5","219.988636","109.994318","6793.730825","Smilax cissoides M.Martens & Galeotti","4","9177","4886.095237","2443.047619","6619136.164268"
"334","Smilax cognata Kunth","1","21.7",NA,NA,"6.892158","Smilax cognata Kunth","1","1569",NA,NA,"552315.401348","Smilax cognata Kunth","1","1451",NA,NA,"27174.923301","Smilax cognata Kunth","1","9031",NA,NA,"26476544.657074"
"335","Smilax coriacea Spreng.","2","25.1","2.404163","1.7","3.446079","Smilax coriacea Spreng.","2","1452","35.355339","25","276157.700674","Smilax coriacea Spreng.","2","1766.5","219.910209","155.5","13587.46165","Smilax coriacea Spreng.","2","11793.5","3092.177954","2186.5","13238272.328537"
"336","Smilax cuprea Ferrufino & Greuter","2","23.5","3.11127","2.2","3.446079","Smilax cuprea Ferrufino & Greuter","2","1599.5","627.203715","443.5","276157.700674","Smilax cuprea Ferrufino & Greuter","2","1685.5","180.312229","127.5","13587.46165","Smilax cuprea Ferrufino & Greuter","2","10016","865.4987","612","13238272.328537"
"337","Smilax domingensis Willd.","174","21.862644","4.435529","0.336257","0.03961","Smilax domingensis Willd.","174","2384.011494","1223.528976","92.755492","3174.226445","Smilax domingensis Willd.","172","1522.401163","240.958045","18.372879","157.99374","Smilax domingensis Willd.","172","14473.47093","6816.931708","519.78617","153933.399169"
"338","Smilax elastica Griseb.","43","21.860465","2.854999","0.435383","0.160283","Smilax elastica Griseb.","43","1426.139535","376.922474","57.480138","12844.544217","Smilax elastica Griseb.","43","1401.697674","139.731636","21.308875","631.97496","Smilax elastica Griseb.","43","9929.697674","2640.607943","402.688936","615733.596676"
"339","Smilax flavicaulis Rusby","6","21.816667","5.156129","2.104981","1.148693","Smilax flavicaulis Rusby","6","1326.666667","606.796726","247.723726","92052.566891","Smilax flavicaulis Rusby","6","1561.5","177.240797","72.358252","4529.153883","Smilax flavicaulis Rusby","6","9493.166667","4587.053626","1872.656801","4412757.442846"
"340","Smilax fluminensis Steud.","105","23.673333","2.255816","0.220145","0.06564","Smilax fluminensis Steud.","105","1456.428571","403.634042","39.390649","5260.14668","Smilax fluminensis Steud.","105","1538.466667","129.692244","12.656667","258.808793","Smilax fluminensis Steud.","105","9552.47619","2760.580022","269.405024","252157.568163"
"341","Smilax glauca Walter","5","17.06","2.639697","1.180508","1.378432","Smilax glauca Walter","5","1386.8","439.032687","196.341386","110463.08027","Smilax glauca Walter","5","1593.6","219.187819","98.023773","5434.98466","Smilax glauca Walter","5","9670.4","5239.502486","2343.176745","5295308.931415"
"342","Smilax goyazana A.DC.","41","23.9","2.130728","0.332764","0.168101","Smilax goyazana A.DC.","41","1643.878049","374.974279","58.561144","13471.10735","Smilax goyazana A.DC.","41","1531.804878","117.171929","18.299181","662.803007","Smilax goyazana A.DC.","41","10589.682927","2545.721297","397.574872","645769.38188"
"343","Smilax gracilior Ferrufino & Greuter","1","25.8",NA,NA,"6.892158","Smilax gracilior Ferrufino & Greuter","1","1353",NA,NA,"552315.401348","Smilax gracilior Ferrufino & Greuter","1","1874",NA,NA,"27174.923301","Smilax gracilior Ferrufino & Greuter","1","7062",NA,NA,"26476544.657074"
"344","Smilax guianensis Vitman","1","22.3",NA,NA,"6.892158","Smilax guianensis Vitman","1","1462",NA,NA,"552315.401348","Smilax guianensis Vitman","1","1562",NA,NA,"27174.923301","Smilax guianensis Vitman","1","11761",NA,NA,"26476544.657074"
"345","Smilax havanensis Jacq.","7","23.985714","1.806865","0.682931","0.984594","Smilax havanensis Jacq.","7","1370.857143","225.422144","85.201562","78902.200193","Smilax havanensis Jacq.","7","1723.857143","123.689704","46.750314","3882.1319","Smilax havanensis Jacq.","7","8389","1597.34415","603.73934","3782363.522439"
"346","Smilax irrorata Mart. ex Griseb.","35","24.857143","1.916382","0.323928","0.196919","Smilax irrorata Mart. ex Griseb.","35","1803.942857","629.747379","106.446735","15780.440039","Smilax irrorata Mart. ex Griseb.","35","1504.485714","131.221495","22.180481","776.42638","Smilax irrorata Mart. ex Griseb.","35","12086.514286","4225.172293","714.184468","756472.704488"
"347","Smilax japicanga Griseb.","5","23.48","3.990238","1.784489","1.378432","Smilax japicanga Griseb.","5","1517.2","275.480852","123.198782","110463.08027","Smilax japicanga Griseb.","5","1527.4","246.317478","110.156525","5434.98466","Smilax japicanga Griseb.","5","9471.4","2943.108697","1316.198222","5295308.931415"
"348","Smilax lappacea Humb. & Bonpl. ex Willd.","12","21.9","3.886574","1.121957","0.574347","Smilax lappacea Humb. & Bonpl. ex Willd.","12","1916.5","827.772422","238.957315","46026.283446","Smilax lappacea Humb. & Bonpl. ex Willd.","12","1445","183.552816","52.987134","2264.576942","Smilax lappacea Humb. & Bonpl. ex Willd.","12","13257.833333","4691.312684","1354.26532","2206378.721423"
"349","Smilax larvata Griseb.","12","19.858333","4.582071","1.32273","0.574347","Smilax larvata Griseb.","12","1793","1175.38806","339.305306","46026.283446","Smilax larvata Griseb.","12","1433.166667","73.593272","21.244548","2264.576942","Smilax larvata Griseb.","12","13087.833333","6161.983754","1778.81149","2206378.721423"
"350","Smilax laurifolia L.","20","20.955","4.852072","1.084956","0.344608","Smilax laurifolia L.","20","1931.65","667.107367","149.169742","27615.770067","Smilax laurifolia L.","20","1665.3","142.934324","31.961086","1358.746165","Smilax laurifolia L.","20","11223.5","4479.058847","1001.548006","1323827.232854"
